site_id,datetime,DO_mg_L,EC_uS_cm,pH
112993,1996-12-23 00:00:00,,5050.0,
112993,1997-04-07 00:00:00,,4960.0,
112993,1997-06-22 00:00:00,,5830.0,
112993,1997-09-19 00:00:00,,5330.0,
112993,1997-12-20 00:00:00,,4890.0,
112993,1998-03-21 00:00:00,,5460.0,
112993,1998-06-15 00:00:00,,5250.0,
112993,1998-09-19 00:00:00,,5000.0,
112993,1998-12-16 00:00:00,,2842.0,
112993,1999-03-15 00:00:00,,2750.0,
112993,1999-06-16 00:00:00,,2850.0,
112993,1999-09-14 00:00:00,,2800.0,
112995,1993-11-11 00:00:00,,384.0,
112995,1993-12-17 00:00:00,,382.0,
112995,1994-01-19 00:00:00,,372.0,
112995,1994-02-28 00:00:00,,379.0,
112995,1994-05-10 00:00:00,,405.0,
112995,1994-07-18 00:00:00,,392.0,
112995,1994-12-16 00:00:00,,483.0,
112995,1995-03-21 00:00:00,,390.0,
112995,1995-06-26 00:00:00,,60.0,
112995,1995-09-22 00:00:00,,423.0,
112995,1995-12-19 00:00:00,,505.0,
112995,1996-03-25 00:00:00,,442.0,
112995,1996-06-17 00:00:00,,495.0,
112995,1996-12-23 00:00:00,,480.0,
112995,1997-04-07 00:00:00,,488.0,
112995,1997-06-22 00:00:00,,511.0,
112995,1997-09-19 00:00:00,,510.0,
112995,1997-12-20 00:00:00,,479.0,
112995,1998-03-21 00:00:00,,600.0,
112995,1998-06-15 00:00:00,,518.0,
112995,1998-09-19 00:00:00,,570.0,
112995,1998-12-16 00:00:00,,420.0,
112995,1999-03-15 00:00:00,,450.0,
112995,1999-06-16 00:00:00,,498.0,
112995,1999-09-14 00:00:00,,535.0,
112995,2000-05-19 00:00:00,,6550.0,
112996,1993-11-11 00:00:00,,949.0,
112996,1993-12-17 00:00:00,,914.0,
112996,1994-01-19 00:00:00,,911.0,
112996,1994-02-28 00:00:00,,916.0,
112996,1994-05-10 00:00:00,,978.0,
112996,1994-07-18 00:00:00,,979.0,
112996,1994-12-16 00:00:00,,1119.0,
112996,1995-03-21 00:00:00,,949.0,
112996,1995-06-26 00:00:00,,776.0,
112996,1995-09-22 00:00:00,,950.0,
112996,1995-12-19 00:00:00,,1119.0,
112996,1996-03-25 00:00:00,,1000.0,
112996,1996-06-17 00:00:00,,941.0,
112996,1996-12-23 00:00:00,,1191.0,
112996,1997-04-07 00:00:00,,1189.0,
112996,1997-06-22 00:00:00,,1227.0,
112996,1997-09-19 00:00:00,,1217.0,
112996,1997-12-20 00:00:00,,1140.0,
112996,1998-03-21 00:00:00,,1470.0,
112996,1998-06-15 00:00:00,,1230.0,
112996,1998-09-19 00:00:00,,1228.0,
112996,1998-12-16 00:00:00,,1067.0,
112996,1999-03-15 00:00:00,,1120.0,
112996,1999-06-16 00:00:00,,1150.0,
112996,1999-09-14 00:00:00,,1132.0,
112997,1993-11-11 00:00:00,,182.0,
112997,1993-12-17 00:00:00,,292.0,
112997,1994-01-19 00:00:00,,435.0,
112997,1994-02-28 00:00:00,,674.0,
112997,1994-05-10 00:00:00,,1360.0,
112997,1994-07-18 00:00:00,,1690.0,
112997,1994-12-16 00:00:00,,2875.0,
112997,1995-03-21 00:00:00,,2470.0,
112997,1995-06-26 00:00:00,,2180.0,
112997,1995-09-22 00:00:00,,3430.0,
112997,1995-12-19 00:00:00,,3600.0,
112997,1996-03-25 00:00:00,,3440.0,
112997,1996-06-17 00:00:00,,3180.0,
112997,1996-12-23 00:00:00,,4200.0,
112997,1997-04-07 00:00:00,,4210.0,
112997,1997-06-22 00:00:00,,4160.0,
112997,1997-09-19 00:00:00,,4380.0,
112997,1997-12-20 00:00:00,,4010.0,
112997,1998-03-21 00:00:00,,5000.0,
112997,1998-06-15 00:00:00,,4500.0,
112997,1998-09-19 00:00:00,,4680.0,
112997,1998-12-16 00:00:00,,8250.0,
112997,1999-03-15 00:00:00,,8100.0,
112997,1999-06-16 00:00:00,,8050.0,
112997,1999-09-14 00:00:00,,2950.0,
112998,1993-11-11 00:00:00,,412.0,
112998,1993-12-17 00:00:00,,374.0,
112998,1994-01-19 00:00:00,,385.0,
112998,1994-02-28 00:00:00,,389.0,
112998,1994-05-10 00:00:00,,412.0,
112998,1994-07-18 00:00:00,,402.0,
112998,1994-12-16 00:00:00,,496.0,
112998,1995-03-21 00:00:00,,412.0,
112998,1995-06-26 00:00:00,,340.0,
112998,1995-09-22 00:00:00,,430.0,
112998,1995-12-19 00:00:00,,522.0,
112998,1996-03-25 00:00:00,,470.0,
112998,1996-06-17 00:00:00,,435.0,
112998,1996-12-23 00:00:00,,525.0,
112998,1997-04-07 00:00:00,,535.0,
112998,1997-06-22 00:00:00,,555.0,
112998,1997-09-19 00:00:00,,567.0,
112998,1997-12-20 00:00:00,,531.0,
112998,1998-03-21 00:00:00,,677.0,
112998,1998-06-15 00:00:00,,577.0,
112998,1998-09-19 00:00:00,,560.0,
112998,1998-12-16 00:00:00,,503.0,
112998,1999-03-15 00:00:00,,500.0,
112998,1999-06-16 00:00:00,,480.0,
112998,1999-09-14 00:00:00,,575.0,
113000,1993-11-11 00:00:00,,401.0,
113000,1993-12-17 00:00:00,,376.0,
113000,1994-01-19 00:00:00,,404.0,
113000,1994-02-28 00:00:00,,406.0,
113000,1994-05-10 00:00:00,,431.0,
113000,1994-07-18 00:00:00,,517.0,
113000,1994-12-16 00:00:00,,796.0,
113000,1995-03-21 00:00:00,,545.0,
113000,1995-06-26 00:00:00,,85.0,
113000,1995-09-22 00:00:00,,572.0,
113000,1995-12-19 00:00:00,,574.0,
113000,1996-03-25 00:00:00,,495.0,
113000,1996-06-17 00:00:00,,514.0,
113000,1996-12-23 00:00:00,,658.0,
113000,1997-04-07 00:00:00,,660.0,
113000,1997-06-22 00:00:00,,670.0,
113000,1997-09-19 00:00:00,,691.0,
113000,1997-12-20 00:00:00,,638.0,
113000,1998-03-21 00:00:00,,788.0,
113000,1998-06-15 00:00:00,,635.0,
113000,1998-09-19 00:00:00,,685.0,
113000,1998-12-16 00:00:00,,550.0,
113000,1999-03-15 00:00:00,,880.0,
113000,1999-06-16 00:00:00,,767.0,
113000,1999-09-14 00:00:00,,741.0,
113004,1992-10-14 10:00:00,,870.0,
113004,2008-07-09 04:00:00,,,5.8
113004,2009-05-06 11:00:00,,1180.0,4.4
113018,2007-02-28 12:00:00,,,6.67
113018,2007-02-28 13:00:00,,2160.0,
113018,2007-07-30 12:00:00,,,6.8
113018,2007-11-26 12:00:00,,,6.9
113018,2008-02-13 12:00:00,,,6.79
113018,2008-02-13 14:00:00,,2000.0,
113018,2008-03-12 15:00:00,,,6.73
113018,2008-04-07 16:00:00,,,6.82
113018,2008-11-13 15:00:00,,,6.91
113018,2009-02-11 08:00:00,,,6.64
113018,2009-04-15 10:00:00,,,6.35
113018,2009-06-10 14:00:00,,,6.67
113018,2009-07-14 13:00:00,,,6.86
113018,2009-11-12 09:00:00,,,6.25
113018,2010-01-19 12:00:00,,2070.0,6.64
113018,2010-02-15 09:00:00,,,6.73
113018,2010-05-13 10:00:00,,,6.66
113018,2010-07-14 14:00:00,,2200.0,7.03
113018,2010-08-13 09:00:00,,,6.99
113018,2010-10-14 09:00:00,,,6.78
113018,2011-01-18 14:00:00,,2500.0,6.95
113018,2011-02-10 09:00:00,,,6.79
113018,2011-05-11 09:00:00,,,6.97
113018,2011-08-09 15:00:00,,,7.03
113018,2016-06-23 12:00:00,,,7.04
113018,2022-01-18 13:00:00,,,7.21
113018,2023-01-18 08:00:00,,,6.99
113018,2023-07-12 09:00:00,,,7.09
113018,2024-01-17 13:00:00,,,7.29
113018,2024-07-15 11:00:00,,,7.2
113018,2025-01-29 11:00:00,,,6.94
113018,2025-07-08 10:00:00,,,6.98
113122,2012-09-17 16:00:00,,,6.81
113124,1992-12-14 00:00:00,,,7.5
113124,1995-05-02 10:00:00,,1300.0,
113124,2014-10-14 13:00:00,,1090.0,7.78
113125,1992-12-14 00:00:00,,,7.69
113125,1995-05-02 10:00:00,,720.0,
113125,2014-10-14 15:00:00,,825.0,7.86
113245,1993-03-30 01:00:00,,2600.0,
113327,1993-09-30 00:00:00,,,7.41
113327,1994-09-28 00:00:00,,52200.0,6.65
113327,1995-04-24 00:00:00,,40400.0,
113327,1997-06-16 00:00:00,,49200.0,
113327,1998-05-12 00:00:00,,49000.0,
113330,1993-09-30 00:00:00,,,7.2
113330,1994-09-28 00:00:00,,55700.0,6.97
113330,1995-04-24 00:00:00,,43300.0,
113330,1997-06-16 00:00:00,,52300.0,
113330,1998-05-12 00:00:00,,54000.0,
113330,2004-04-06 00:00:00,,,6.93
113332,1993-09-28 00:00:00,,,7.16
113332,1994-09-29 00:00:00,,61100.0,6.78
113332,1995-04-24 00:00:00,,48400.0,
113332,1997-06-16 00:00:00,,60200.0,
113332,1998-05-12 00:00:00,,61400.0,
113467,2015-01-20 00:00:00,,,5.47
113470,1994-03-01 00:00:00,,710.0,
113474,1988-03-29 00:00:00,,,7.25
113474,1988-12-06 00:00:00,,,7.23
113474,1989-04-12 00:00:00,,,7.76
113474,1989-06-27 00:00:00,,,7.75
113474,1989-09-19 00:00:00,,,8.0
113474,1989-12-06 00:00:00,,,7.27
113474,1990-04-10 00:00:00,,,7.1
113474,1990-06-05 00:00:00,,,7.48
113474,1990-09-18 00:00:00,,,6.98
113474,1990-12-04 00:00:00,,,7.56
113474,1991-03-19 00:00:00,,,6.92
113474,1991-06-25 00:00:00,,,7.09
113474,1991-09-18 00:00:00,,,6.99
113474,1991-12-10 00:00:00,,,7.28
113474,1992-03-25 00:00:00,,,6.98
113474,1992-06-03 00:00:00,,,6.22
113474,1992-09-09 00:00:00,,,6.99
113474,1992-12-09 00:00:00,,,6.89
113474,1993-03-04 00:00:00,,1500.0,6.85
113474,1993-06-02 00:00:00,,,7.55
113474,1994-06-25 00:00:00,,1434.0,6.65
113474,1994-09-06 00:00:00,,1490.0,
113474,1994-12-13 00:00:00,,1570.0,
113474,1995-03-07 00:00:00,,1513.0,
113474,1995-06-06 00:00:00,,1455.0,
113474,1995-09-12 00:00:00,,1485.0,
113474,1995-12-04 00:00:00,,1478.0,
113474,1996-03-22 00:00:00,,1455.0,
113474,1996-03-22 01:00:00,,1500.0,
113474,1996-06-04 00:00:00,,657.0,
113474,1996-09-04 00:00:00,,1416.0,
113474,1996-12-09 00:00:00,,826.0,
113474,1997-03-04 00:00:00,,946.0,
113474,1997-06-02 00:00:00,,823.0,
113474,1997-09-09 00:00:00,,1256.0,7.3
113474,1998-03-03 00:00:00,,1322.0,7.4
113474,1998-06-02 00:00:00,,1046.0,7.8
113474,1998-08-31 00:00:00,,1402.0,7.0
113474,1998-12-01 00:00:00,,1095.0,7.4
113474,1999-03-01 00:00:00,,1140.0,7.8
113474,1999-05-31 00:00:00,,1470.0,7.5
113474,1999-08-30 00:00:00,,1564.0,7.4
113474,1999-11-29 00:00:00,,1395.0,7.2
113474,2000-03-06 00:00:00,,1362.0,7.4
113474,2000-06-05 00:00:00,,1109.0,7.2
113474,2000-09-04 00:00:00,,1474.0,7.4
113474,2000-09-04 01:00:00,,,7.4
113474,2000-12-05 00:00:00,,1521.0,7.4
113474,2001-03-05 00:00:00,,1638.0,6.7
113474,2001-09-03 00:00:00,,1260.0,7.4
113474,2001-12-03 00:00:00,,1152.0,7.5
113474,2002-03-04 00:00:00,,1440.0,7.5
113474,2002-03-04 02:00:00,,1380.0,
113474,2002-06-03 00:00:00,,1472.0,7.3
113474,2002-09-02 00:00:00,,,6.9
113474,2002-12-02 00:00:00,,,7.2
113474,2003-03-03 00:00:00,,,6.9
113474,2003-06-02 00:00:00,,,6.8
113474,2003-12-01 00:00:00,,,7.0
113474,2005-06-07 12:00:00,,,8.5
113474,2005-09-05 12:00:00,,,7.5
113474,2005-12-05 12:00:00,,,7.7
113474,2006-03-07 04:00:00,,,7.4
113474,2006-06-08 02:00:00,,,7.7
113474,2006-09-04 16:00:00,,,7.8
113474,2006-12-04 16:00:00,,,7.7
113474,2007-03-05 14:00:00,,,7.9
113474,2007-06-04 15:00:00,,,7.6
113474,2007-12-03 18:00:00,,,7.9
113474,2008-03-04 22:00:00,,,7.8
113474,2008-06-03 17:00:00,,,7.7
113474,2008-09-01 18:00:00,,,7.7
113474,2008-09-08 16:00:00,,1400.0,8.5
113474,2008-12-01 17:00:00,,,7.7
113474,2009-03-03 15:00:00,,,7.6
113474,2009-06-02 08:00:00,,,8.2
113474,2009-09-02 09:00:00,,,7.9
113474,2009-12-02 08:00:00,,,7.6
113474,2010-03-03 13:00:00,,,7.6
113474,2010-06-02 16:00:00,,,7.6
113474,2010-09-09 09:00:00,,,7.68
113474,2010-12-07 17:00:00,,,7.4
113474,2011-03-02 09:00:00,,,7.53
113474,2011-06-06 16:00:00,,,7.7
113474,2011-09-13 10:00:00,,,7.6
113475,1988-04-13 00:00:00,,,7.8
113475,1988-12-07 00:00:00,,,7.0
113475,1989-04-12 00:00:00,,,7.0
113475,1989-06-28 00:00:00,,,7.17
113475,1989-09-21 00:00:00,,,7.9
113475,1989-12-06 00:00:00,,,6.98
113475,1990-04-11 00:00:00,,,7.02
113475,1990-06-06 00:00:00,,,6.9
113475,1990-09-19 00:00:00,,,7.17
113475,1990-12-04 00:00:00,,,6.95
113475,1991-03-20 00:00:00,,,6.95
113475,1991-06-26 00:00:00,,,6.93
113475,1991-09-18 00:00:00,,,6.7
113475,1991-12-11 00:00:00,,,7.14
113475,1992-03-25 00:00:00,,,6.82
113475,1992-06-03 00:00:00,,,6.31
113475,1992-09-09 00:00:00,,,6.74
113475,1992-12-10 00:00:00,,,6.54
113475,1993-03-03 00:00:00,,1600.0,6.74
113475,1993-06-02 00:00:00,,,7.66
113475,1994-06-27 00:00:00,,1564.0,6.87
113475,1994-09-07 00:00:00,,1550.0,
113475,1994-12-13 00:00:00,,1540.0,
113475,1995-03-07 00:00:00,,1537.0,
113475,1995-06-07 00:00:00,,1523.0,
113475,1995-09-13 00:00:00,,1512.0,
113475,1995-12-05 00:00:00,,1559.0,
113475,1996-03-21 00:00:00,,1567.0,
113475,1996-03-21 01:00:00,,1600.0,
113475,1996-06-04 00:00:00,,1518.0,
113475,1996-09-04 00:00:00,,1473.0,
113475,1996-12-10 00:00:00,,1522.0,
113475,1997-03-04 00:00:00,,1562.0,
113475,1997-06-03 00:00:00,,1561.0,
113475,1997-09-09 00:00:00,,1581.0,7.0
113475,1998-03-03 00:00:00,,1605.0,7.1
113475,1998-06-02 00:00:00,,1600.0,7.2
113475,1998-09-01 00:00:00,,1650.0,7.0
113475,1998-12-01 00:00:00,,1584.0,6.9
113475,1999-03-02 00:00:00,,1445.0,6.9
113475,1999-06-01 00:00:00,,1711.0,7.1
113475,1999-08-31 00:00:00,,1782.0,6.9
113475,1999-11-30 00:00:00,,1456.0,7.0
113475,2000-03-07 00:00:00,,1580.0,6.7
113475,2000-06-06 00:00:00,,1512.0,6.8
113475,2000-09-05 00:00:00,,1638.0,6.6
113475,2000-09-05 01:00:00,,,6.6
113475,2000-12-05 00:00:00,,1685.0,7.1
113475,2001-03-06 00:00:00,,1810.0,6.8
113475,2001-09-04 00:00:00,,1436.0,7.1
113475,2001-12-04 00:00:00,,1779.0,7.0
113475,2002-03-05 00:00:00,,1692.0,7.8
113475,2002-03-05 02:00:00,,1720.0,
113475,2002-06-04 00:00:00,,1897.0,6.8
113475,2002-09-03 00:00:00,,,6.7
113475,2002-12-03 00:00:00,,,6.8
113475,2003-03-04 00:00:00,,,6.8
113475,2003-12-02 00:00:00,,,6.8
113475,2004-03-02 12:00:00,,,6.9
113475,2007-03-06 12:00:00,,,0.0
113668,1995-05-02 14:00:00,,2800.0,
113669,1995-05-02 12:00:00,,630.0,
113705,2009-08-24 17:00:00,,710.0,6.62
113705,2015-02-27 00:00:00,,,6.79
113706,2009-08-24 18:00:00,,520.0,5.7
113706,2015-02-27 00:00:00,,,6.21
114151,1911-11-11 00:00:00,,230.0,
114155,1995-05-04 11:00:00,,1100.0,
114156,1995-05-04 14:00:00,,45000.0,
114157,1995-05-04 13:00:00,,660.0,
114157,2009-09-24 14:00:00,,740.0,7.6
114157,2010-02-16 15:00:00,,740.0,8.35
114158,1995-05-04 16:00:00,,1100.0,
114158,1996-04-30 00:00:00,,1367.0,7.34
114158,1996-09-16 00:00:00,,1244.0,6.44
114158,2010-02-16 16:00:00,,820.0,7.3
114159,1995-05-03 17:00:00,,17000.0,
114159,2014-10-08 10:00:00,,17500.0,7.5
114160,1995-05-03 16:00:00,,520.0,
114160,2014-10-08 12:00:00,,611.0,7.84
114161,1995-05-03 15:00:00,,450.0,
114161,2014-10-08 13:00:00,,749.0,7.87
114164,1911-11-11 00:00:00,,420.0,
114164,2009-05-05 10:00:00,,,5.9
114165,1911-11-11 00:00:00,,400.0,
114165,2009-05-05 12:00:00,,,4.9
114165,2015-03-11 00:00:00,,,6.0
114167,1911-11-11 00:00:00,,520.0,
114168,2008-06-18 12:00:00,,,6.72
114953,2008-07-31 11:00:00,,,6.08
115220,1998-12-16 00:00:00,,2045.0,
115220,1999-03-15 00:00:00,,1930.0,
115220,1999-06-16 00:00:00,,1974.0,
115220,1999-09-14 00:00:00,,1840.0,
115221,1998-12-16 00:00:00,,5000.0,
115221,1999-03-15 00:00:00,,4760.0,
115221,1999-06-16 00:00:00,,4800.0,
115221,1999-09-14 00:00:00,,4900.0,
115223,1998-12-16 00:00:00,,6300.0,
115223,1999-03-15 00:00:00,,7500.0,
115223,1999-06-16 00:00:00,,6070.0,
115223,1999-09-14 00:00:00,,6060.0,
115225,1998-12-16 00:00:00,,5300.0,
115225,1999-03-15 00:00:00,,6000.0,
115225,1999-06-16 00:00:00,,5090.0,
115225,1999-09-14 00:00:00,,4770.0,
115225,2000-12-11 00:00:00,,5520.0,
115225,2001-06-27 00:00:00,,5490.0,
115225,2002-03-04 00:00:00,,5650.0,
115225,2002-06-08 00:00:00,,5860.0,
115226,1998-12-16 00:00:00,,12000.0,
115226,1999-03-15 00:00:00,,13500.0,
115226,1999-06-16 00:00:00,,1963.0,
115226,1999-09-14 00:00:00,,1900.0,
115245,1998-12-16 00:00:00,,2790.0,
115245,1999-03-15 00:00:00,,3050.0,
115245,1999-06-16 00:00:00,,9690.0,
115245,1999-09-14 00:00:00,,8700.0,
115415,1997-06-16 00:00:00,,76700.0,
115415,1998-05-12 00:00:00,,78900.0,
115415,2002-03-13 00:00:00,,81600.0,
115630,1993-11-11 00:00:00,,512.0,
115630,1993-12-17 00:00:00,,1066.0,
115630,1994-01-19 00:00:00,,690.0,
115630,1994-05-10 00:00:00,,2030.0,
115630,1994-12-16 00:00:00,,2282.0,
115630,1995-03-21 00:00:00,,2120.0,
115630,1995-06-26 00:00:00,,1730.0,
115630,1995-09-22 00:00:00,,2420.0,
115630,1995-12-19 00:00:00,,1011.0,
115630,1996-03-25 00:00:00,,884.0,
115630,1996-06-17 00:00:00,,997.0,
115630,1996-12-23 00:00:00,,3760.0,
115630,1997-04-07 00:00:00,,1125.0,
115630,1997-06-22 00:00:00,,3570.0,
115630,1997-09-19 00:00:00,,3960.0,
115630,1997-12-20 00:00:00,,1105.0,
115630,1998-03-21 00:00:00,,4310.0,
115630,1998-06-15 00:00:00,,3860.0,
115630,1998-09-19 00:00:00,,1240.0,
115630,1998-12-16 00:00:00,,2780.0,
115630,1999-03-15 00:00:00,,1200.0,
115630,1999-06-16 00:00:00,,1230.0,
115630,1999-09-14 00:00:00,,1200.0,
115631,1993-11-11 00:00:00,,2920.0,
115631,1993-12-17 00:00:00,,2830.0,
115631,1994-01-19 00:00:00,,2760.0,
115631,1994-05-10 00:00:00,,3010.0,
115631,1994-12-16 00:00:00,,2862.0,
115631,1995-03-21 00:00:00,,4120.0,
115631,1995-06-26 00:00:00,,2230.0,
115631,1995-09-22 00:00:00,,3000.0,
115631,1995-12-19 00:00:00,,3560.0,
115631,1996-03-25 00:00:00,,3160.0,
115631,1996-06-17 00:00:00,,2810.0,
115631,1996-12-23 00:00:00,,3890.0,
115631,1997-04-07 00:00:00,,3880.0,
115631,1997-06-22 00:00:00,,3930.0,
115631,1997-09-19 00:00:00,,4180.0,
115631,1997-12-20 00:00:00,,3880.0,
115631,1998-03-21 00:00:00,,4440.0,
115631,1998-06-15 00:00:00,,4260.0,
115631,1998-09-19 00:00:00,,4300.0,
115631,1998-12-16 00:00:00,,3980.0,
115631,1999-03-15 00:00:00,,3750.0,
115631,1999-06-16 00:00:00,,3800.0,
115631,1999-09-14 00:00:00,,3750.0,
115719,1993-04-04 00:00:00,,3600.0,
115732,1993-06-02 00:00:00,,6500.0,
115732,2001-08-23 12:00:00,,5400.0,
115732,2009-07-09 14:00:00,,5980.0,6.64
115732,2009-09-29 10:00:00,,,7.13
115732,2009-12-18 11:00:00,,,7.2
115732,2010-03-19 12:00:00,,,7.55
115732,2010-06-18 11:00:00,,,7.12
115732,2010-09-23 11:00:00,,,7.18
115732,2010-12-23 09:00:00,,,7.28
115732,2011-03-16 09:00:00,,,7.19
115732,2011-06-22 17:00:00,,,7.43
115732,2011-09-20 13:00:00,,,7.32
115732,2014-10-21 12:00:00,,5500.0,7.48
115733,1993-06-10 00:00:00,,1900.0,
115733,2001-08-23 12:00:00,,3500.0,
115733,2009-09-29 10:00:00,,,7.12
115733,2009-12-18 13:00:00,,,7.67
115733,2010-03-19 15:00:00,,,8.68
115733,2010-06-18 13:00:00,,,8.19
115733,2010-09-23 15:00:00,,,7.73
115733,2010-12-23 12:00:00,,,7.9
115733,2011-03-16 08:00:00,,,7.74
115733,2011-06-22 17:00:00,,,8.15
115733,2011-09-20 15:00:00,,,8.23
115733,2014-10-21 08:00:00,,3340.0,7.43
115734,1993-06-30 00:00:00,,4000.0,
115734,2001-08-23 12:00:00,,3700.0,
115734,2009-09-29 10:00:00,,,6.95
115734,2009-12-18 13:00:00,,,8.45
115734,2010-03-19 14:00:00,,,8.23
115734,2010-06-18 13:00:00,,,8.38
115734,2010-09-23 14:00:00,,,8.25
115734,2010-12-23 11:00:00,,,8.13
115734,2011-03-16 08:00:00,,,7.53
115734,2011-06-22 17:00:00,,,8.84
115734,2011-09-20 14:00:00,,,8.48
115734,2014-10-21 10:00:00,,3600.0,7.97
115795,1992-05-04 00:00:00,,430.0,
115868,1994-03-01 00:00:00,,3300.0,
115869,1994-06-30 00:00:00,,3000.0,
115869,2009-05-04 12:00:00,,,9.11
115872,2012-10-17 14:00:00,,,7.85
115872,2015-01-20 00:00:00,,,7.47
115873,1993-08-20 00:00:00,,1100.0,
115939,2001-06-27 00:00:00,,1046.0,
115939,2001-12-20 00:00:00,,2820.0,
115939,2002-06-08 00:00:00,,1021.0,
115940,1997-09-19 00:00:00,,2640.0,
115940,1997-12-20 00:00:00,,705.0,
115940,1998-03-21 00:00:00,,3800.0,
115940,1998-06-15 00:00:00,,2429.0,
115940,1998-09-19 00:00:00,,799.0,
115940,1998-12-16 00:00:00,,732.0,
115940,1999-03-15 00:00:00,,820.0,
115940,1999-06-16 00:00:00,,880.0,
115940,1999-09-14 00:00:00,,920.0,
115940,2000-05-19 00:00:00,,2355.0,
115940,2001-06-27 00:00:00,,2610.0,
115940,2001-12-20 00:00:00,,1106.0,
115940,2002-06-08 00:00:00,,2455.0,
115941,2000-12-11 00:00:00,,2540.0,
116203,1994-06-29 00:00:00,,1185.0,7.14
116203,2009-05-14 15:00:00,,,6.95
116382,1993-10-15 00:00:00,,730.0,
116382,1993-10-15 01:00:00,,720.0,
116382,1996-09-02 00:00:00,,469.0,8.64
116382,1996-09-03 00:00:00,,465.0,8.81
116382,1996-09-09 00:00:00,,609.0,
116382,2009-09-09 13:00:00,,605.0,7.8
116382,2014-03-13 10:00:00,,646.0,7.91
116458,1993-09-02 10:00:00,,2800.0,
116458,2008-07-09 12:00:00,,,4.04
116458,2009-05-06 12:00:00,,,3.89
116458,2014-04-03 12:00:00,,2760.0,4.37
116459,1994-03-01 00:00:00,,5000.0,
116460,1994-03-02 00:00:00,,520.0,
116460,2009-05-05 14:00:00,,435.0,6.85
116538,1996-05-24 00:00:00,,58487.0,
116602,2011-10-14 00:00:00,,,4.0
116602,2014-11-04 00:00:00,,,6.8
116603,2013-05-08 00:00:00,,,6.0
116603,2014-11-04 00:00:00,,,7.37
116622,2015-04-25 15:00:00,,,7.2
116625,2015-04-25 15:00:00,,,6.6
116626,2015-04-25 13:00:00,,,6.2
116754,2011-05-26 12:00:00,,,5.82
116754,2012-03-15 13:00:00,,,5.9
116754,2014-02-28 13:00:00,,,5.4
116754,2015-04-29 12:00:00,,,5.1
116760,2015-03-30 18:00:00,,,6.0
116762,2015-03-30 15:00:00,,,5.8
117067,2011-02-18 00:00:00,,,6.0
117068,2011-02-18 00:00:00,,,6.0
117069,2011-06-07 00:00:00,,,5.0
117069,2014-11-03 00:00:00,,,7.65
117070,2011-02-17 00:00:00,,,5.0
117070,2014-11-03 00:00:00,,,6.04
117071,2011-02-17 00:00:00,,,7.0
117071,2014-11-03 00:00:00,,,7.26
117072,2011-02-16 00:00:00,,,5.0
117073,2010-11-24 00:00:00,,,4.0
117073,2011-02-15 00:00:00,,,4.0
117073,2014-11-03 00:00:00,,,6.01
117074,2011-02-16 00:00:00,,,6.0
117075,2010-11-24 00:00:00,,,6.0
117075,2014-11-03 00:00:00,,,7.34
117076,2011-02-16 00:00:00,,,5.0
117077,2011-02-16 00:00:00,,,5.0
117077,2014-11-03 00:00:00,,,7.01
117176,2013-05-08 00:00:00,,,6.0
117176,2014-11-04 00:00:00,,,7.74
117177,2013-05-08 00:00:00,,,7.0
117177,2014-11-04 00:00:00,,,7.17
117179,2013-05-08 00:00:00,,,6.0
117179,2014-11-04 00:00:00,,,7.85
117182,2013-05-08 00:00:00,,,6.0
117182,2014-11-04 00:00:00,,,6.41
117183,2014-11-04 00:00:00,,,7.55
117188,2013-05-08 00:00:00,,,7.0
117188,2014-11-04 00:00:00,,,7.63
117194,2013-05-08 00:00:00,,,6.0
117194,2014-11-04 00:00:00,,,7.23
117825,2014-10-07 00:00:00,,,7.8
117826,2014-10-07 00:00:00,,,7.93
117957,2014-10-07 00:00:00,,,6.4
117958,2014-10-07 00:00:00,,,6.58
118216,2001-04-01 00:00:00,,,6.4
118216,2001-08-05 00:00:00,,,6.73
118217,2001-04-01 00:00:00,,,7.42
118217,2001-08-05 00:00:00,,,7.16
118218,2001-04-01 00:00:00,,,7.38
118218,2001-08-05 00:00:00,,,7.32
118219,2001-04-01 00:00:00,,,7.45
118219,2001-08-05 00:00:00,,,7.0
118220,2001-04-01 00:00:00,,,7.32
118220,2001-08-05 00:00:00,,,6.84
118221,2001-04-01 00:00:00,,,6.8
118221,2001-08-05 00:00:00,,,6.48
119329,1994-10-26 00:00:00,,224.0,
119329,1994-12-14 00:00:00,,225.0,
119329,1995-01-30 00:00:00,,245.0,
119329,1995-02-15 00:00:00,,250.0,
119329,1995-03-29 00:00:00,,270.0,
119329,1995-04-27 00:00:00,,240.0,
119329,1995-05-22 00:00:00,,255.0,
119329,1995-06-15 00:00:00,,710.0,
119329,1995-07-06 00:00:00,,197.0,
119329,1997-07-14 15:00:00,,255.0,7.3
119329,1997-10-11 15:00:00,,245.0,7.7
119330,1997-07-14 15:00:00,,675.0,8.0
119330,1997-10-11 15:00:00,,645.0,7.8
119330,2008-06-12 13:00:00,,,7.01
119331,2008-06-13 15:00:00,,,6.42
119332,2008-06-14 10:00:00,,,7.56
119334,1994-10-26 00:00:00,,795.0,
119334,1994-11-16 00:00:00,,1435.0,
119334,1994-12-14 00:00:00,,1300.0,
119334,1995-01-30 00:00:00,,1460.0,
119334,1995-02-15 00:00:00,,1480.0,
119334,1995-03-29 00:00:00,,1620.0,
119334,1995-04-27 00:00:00,,1470.0,
