site_id,datetime,pH,EC_uS_cm,DO_mg_L,redox_mV
1,2010-06-23 13:00:00,,424.0,,
1,2010-06-23 14:00:00,,489.0,,
1,2010-06-23 14:00:00,,727.0,,
1,2013-04-14 13:00:00,7.07,2625.0,,
1,2013-04-14 14:00:00,6.4,1106.0,,
1,2013-04-14 14:00:00,6.45,1223.0,,
1,2014-03-05 12:00:00,7.0,517.0,,
1,2014-03-05 13:00:00,6.6,1045.0,,
1,2014-03-05 13:00:00,6.3,576.0,,
1,2015-03-27 11:00:00,5.7,845.0,,
1,2015-03-27 11:00:00,6.1,1503.0,,
1,2015-03-27 12:00:00,4.5,1144.0,,
1,2016-02-05 11:00:00,6.7,2116.0,,
1,2016-02-05 11:00:00,6.9,1844.0,,
1,2020-02-18 12:00:00,,999.0,,
1,2020-02-18 12:00:00,,1534.0,,
1,2020-02-18 13:00:00,,999.0,,
1,2024-12-04 07:00:00,,527.0,1.76,
1,2024-12-04 10:00:00,,763.0,2.16,
1,2024-12-05 11:00:00,,568.0,0.73,
1,2025-01-30 11:00:00,,920.0,,
1,2025-01-30 11:00:00,,426.0,,
1,2025-01-30 12:00:00,,734.0,,
10,2015-11-03 14:00:00,6.7,61200.0,,
10,2016-04-11 15:00:00,6.4,61031.0,,
10,2016-10-14 13:00:00,6.2,64504.0,,
10,2017-04-10 13:00:00,6.68,58420.0,,
10,2019-06-18 13:00:00,,31600.0,,
10,2020-04-07 17:00:00,,50300.0,,
10,2023-04-18 07:00:00,,64200.0,,
10,2024-12-04 14:00:00,,766.0,2.1,
100017,1976-05-25 00:00:00,8.07,,,
100017,1976-05-26 00:00:00,8.1,,,
100017,1976-06-01 00:00:00,8.1,,,
100017,1976-06-09 00:00:00,8.2,,,
100017,1976-06-22 00:00:00,8.18,,,
100017,1976-07-15 00:00:00,8.11,,,
100017,1978-05-02 00:00:00,8.05,,,
100017,1980-06-19 00:00:00,7.4,,,
100017,1994-11-22 16:00:00,7.9,,,
100017,1994-12-20 14:00:00,7.4,,,
100017,1995-02-01 10:00:00,7.4,,,
100018,1976-07-28 00:00:00,7.85,,,
100018,1976-08-04 00:00:00,8.1,,,
100018,1976-08-04 01:00:00,7.83,,,
100018,1976-08-16 00:00:00,8.43,,,
100018,1976-09-27 00:00:00,8.09,,,
100018,1976-09-27 01:00:00,8.23,,,
100018,1976-09-28 00:00:00,7.9,,,
100018,1978-05-02 00:00:00,7.89,,,
100018,1980-06-19 00:00:00,7.7,,,
100018,1994-11-22 14:00:00,7.8,,,
100018,1994-12-20 11:00:00,7.4,,,
100018,1995-02-01 15:00:00,7.3,,,
100019,1976-10-26 00:00:00,6.94,,,
100019,1978-05-02 00:00:00,4.99,,,
100020,1977-06-01 00:00:00,8.11,,,
100020,1978-05-02 00:00:00,7.78,,,
100020,1980-06-19 00:00:00,8.3,,,
100020,1987-08-05 00:00:00,7.8,,,
100020,1988-03-22 00:00:00,8.5,,,
100020,2008-06-16 16:00:00,7.76,627.0,1.89,121.0
100021,1979-02-12 00:00:00,7.95,,,
100021,1979-02-20 00:00:00,7.7,,,
100021,1980-06-19 00:00:00,8.3,,,
100021,1987-08-05 00:00:00,7.7,,,
100021,1988-03-22 00:00:00,8.2,,,
100021,2007-07-18 12:00:00,,882.0,0.97,21.0
100021,2023-03-29 10:00:00,,912.0,0.93,135.0
100022,1979-03-26 00:00:00,7.7,,,
100022,1979-04-18 00:00:00,8.21,,,
100022,1979-04-20 00:00:00,8.09,,,
100022,1980-06-19 00:00:00,7.9,,,
100022,2008-06-16 11:00:00,7.55,2880.0,1.3,-173.0
100022,2023-03-28 14:00:00,,2692.0,0.04,-198.4
100023,1980-07-16 00:00:00,7.8,,,
100023,1980-07-17 00:00:00,7.8,,,
100023,1980-07-22 00:00:00,8.15,,,
100023,1980-07-24 00:00:00,7.95,,,
100023,1987-08-04 00:00:00,7.6,,,
100023,1988-03-22 00:00:00,7.6,,,
100024,1980-12-02 00:00:00,7.9,,,
100024,1980-12-24 00:00:00,7.8,,,
100024,1985-05-13 00:00:00,7.4,,,
100024,1985-10-01 00:00:00,7.3,,,
100024,1986-04-17 00:00:00,7.5,,,
100024,1986-11-03 00:00:00,7.5,,,
100024,1987-04-03 00:00:00,7.5,,,
100024,1987-08-05 00:00:00,7.5,,,
100024,1987-09-08 00:00:00,7.6,,,
100024,1988-03-24 00:00:00,7.9,,,
100024,1989-05-11 00:00:00,7.5,,,
100024,1990-01-11 00:00:00,7.5,,,
100024,1990-05-10 00:00:00,7.6,,,
100024,1991-01-16 00:00:00,7.3,,,
100024,1992-01-23 00:00:00,7.4,,,
100024,2023-03-29 14:00:00,,1295.0,0.19,5.9
100025,1981-04-06 00:00:00,7.9,,,
100025,1981-04-06 01:00:00,7.6,,,
100025,1981-04-06 02:00:00,8.0,,,
100025,1981-04-06 03:00:00,7.9,,,
100025,1985-05-13 00:00:00,7.4,,,
100025,1985-10-01 00:00:00,7.3,,,
100025,1986-04-17 00:00:00,7.3,,,
100025,1986-04-17 01:00:00,7.0,,,
100025,1986-11-03 00:00:00,6.9,,,
100025,1987-04-03 00:00:00,7.2,,,
100025,1987-08-05 00:00:00,7.3,,,
100025,1987-09-08 00:00:00,7.6,,,
100025,1988-03-24 00:00:00,7.3,,,
100025,1989-05-11 00:00:00,7.3,,,
100025,1990-01-11 00:00:00,6.9,,,
100025,1990-05-10 00:00:00,7.1,,,
100025,1991-01-16 00:00:00,6.9,,,
100025,1992-01-23 00:00:00,7.0,,,
100025,2023-03-30 11:00:00,,6819.0,0.02,-66.0
100500,1984-07-11 00:00:00,8.4,,,
100500,1984-08-08 00:00:00,8.1,,,
100501,1984-08-08 00:00:00,8.1,,,
100501,2021-11-09 00:00:00,,10242.0,0.61,133.1
100501,2022-11-15 10:00:00,,5766.0,0.5,6.5
100501,2023-11-14 14:00:00,,5858.0,0.34,68.7
100503,2011-10-04 12:00:00,,13500.0,,
100503,2011-10-04 12:00:00,,13440.0,,
100503,2011-11-23 00:00:00,6.64,,,
100503,2011-11-23 14:00:00,,15052.0,0.41,193.0
100503,2020-10-27 14:00:00,,14690.0,0.1,-42.6
100503,2021-11-24 13:00:00,,14597.0,0.23,-5.9
100503,2022-11-14 13:00:00,,13630.0,0.54,15.1
100503,2023-11-14 12:00:00,,13829.0,1.07,-7.3
100504,2008-08-07 14:00:00,,2520.0,8.52,-157.6
100504,2011-10-04 12:00:00,,2225.0,,
100504,2011-10-04 12:00:00,,2600.0,,
100505,2011-10-04 12:00:00,,1080.0,,
100505,2011-10-04 12:00:00,,1450.0,,
100505,2011-11-23 00:00:00,7.21,,,
100505,2011-11-23 16:00:00,,2017.0,0.33,114.7
100515,1987-09-15 00:00:00,,920.0,,
100515,1987-12-08 01:00:00,,910.0,,
100515,1988-04-14 00:00:00,8.1,750.0,,
100515,1988-12-06 00:00:00,,875.0,,
100515,1989-04-11 00:00:00,7.7,819.0,,
100515,1989-06-27 00:00:00,,843.0,,
100515,1989-09-19 00:00:00,,863.0,,
100515,1989-12-05 00:00:00,,630.0,,
100515,1990-03-29 00:00:00,7.8,857.0,,
100515,1990-06-05 00:00:00,,860.0,,
100515,1990-09-18 00:00:00,,702.0,,
100515,1990-12-04 00:00:00,,855.0,,
100515,1991-03-19 00:00:00,,852.0,,
100515,1991-06-25 00:00:00,,863.0,,
100515,1991-09-17 00:00:00,,866.0,,
100515,1991-12-10 00:00:00,,894.0,,
100515,1992-03-24 00:00:00,,856.0,,
100515,1992-06-03 00:00:00,,820.0,,
100515,1992-09-08 00:00:00,,821.0,,
100515,1992-12-08 00:00:00,,739.0,,
100515,1993-03-04 00:00:00,7.4,909.0,,
100515,1993-06-03 00:00:00,,885.0,,
100515,1994-06-25 00:00:00,,884.0,,
100515,1994-09-05 00:00:00,,915.0,,
100515,1994-12-12 00:00:00,,905.0,,
100515,1995-03-06 00:00:00,,873.0,,
100515,1995-06-06 00:00:00,,882.0,,
100515,1995-09-11 00:00:00,,840.0,,
100515,1995-12-04 00:00:00,,884.0,,
100515,1996-03-22 00:00:00,,863.0,,
100515,1996-03-22 01:00:00,7.6,,,
100515,1996-06-03 00:00:00,,845.0,,
100515,1996-09-03 00:00:00,,658.0,,
100515,1996-12-09 00:00:00,,870.0,,
100515,1997-03-03 00:00:00,,840.0,,
100515,1997-06-02 00:00:00,,847.0,,
100515,1997-09-08 00:00:00,,828.0,,
100515,1998-03-02 00:00:00,,861.0,,
100515,1998-06-01 00:00:00,,845.0,,
100515,1998-08-31 00:00:00,,852.0,,
100515,1998-11-30 00:00:00,,840.0,,
100515,1999-03-01 00:00:00,,762.0,,
100515,1999-05-31 00:00:00,,690.0,,
100515,1999-08-30 00:00:00,,907.0,,
100515,1999-11-29 00:00:00,,760.0,,
100515,2000-03-06 00:00:00,,824.0,,
100515,2000-06-05 00:00:00,,794.0,,
100515,2000-09-04 01:00:00,,832.0,,
100515,2000-12-04 00:00:00,,863.0,,
100515,2001-03-05 00:00:00,,946.0,,
100515,2001-09-03 00:00:00,,743.0,,
100515,2001-12-03 00:00:00,,931.0,,
100515,2002-03-04 00:00:00,,900.0,,
100515,2002-03-04 02:00:00,7.51,,,
100515,2002-06-03 00:00:00,,1053.0,,
100515,2002-09-02 00:00:00,,983.0,,
100515,2002-12-02 00:00:00,,1011.0,,
100515,2003-03-03 00:00:00,,1065.0,,
100515,2003-06-02 00:00:00,,1065.0,,
100515,2003-12-01 00:00:00,,964.0,,
100515,2004-05-31 12:00:00,,911.0,,
100515,2004-11-25 12:00:00,,1026.0,,
100515,2005-03-01 12:00:00,,1012.0,,
100515,2005-06-07 12:00:00,,972.0,,
100515,2005-09-05 12:00:00,,888.0,,
100515,2005-12-05 12:00:00,,1111.0,,
100515,2006-03-07 04:00:00,,1107.0,,
100515,2006-06-08 02:00:00,,1160.0,,
100515,2006-09-04 14:00:00,,1278.0,,
100515,2006-12-04 14:00:00,,962.0,,
100515,2007-03-05 12:00:00,,1577.0,,
100515,2007-12-03 18:00:00,,1440.0,,
100515,2008-03-04 10:00:00,,1460.0,,
100533,1978-05-06 00:00:00,11.32,,,
100533,1978-05-06 01:00:00,7.92,,,
100533,1994-06-27 00:00:00,,1085.0,,
100533,2008-06-10 15:00:00,7.41,1222.0,6.85,-121.0
10059,2006-11-19 12:00:00,,2070.0,,
10059,2009-02-18 12:00:00,,2020.0,,
10059,2010-02-16 12:00:00,,2150.0,,
10059,2011-05-02 12:00:00,,2140.0,,
10059,2012-04-06 12:00:00,,2010.0,,
10059,2013-04-02 12:00:00,,1990.0,,
10059,2014-02-12 00:00:00,,2000.0,,
10059,2015-02-16 00:00:00,,2220.0,,
100594,1993-09-14 00:00:00,,23200.0,,
10060,2004-10-24 12:00:00,,1347.0,,
10060,2006-03-10 12:00:00,,1341.0,,
10060,2007-04-04 12:00:00,,1140.0,,
10060,2008-12-09 12:00:00,,1263.0,,
10060,2010-02-03 12:00:00,,1203.0,,
10060,2011-03-04 12:00:00,,1228.0,,
10060,2013-04-25 12:00:00,,1343.0,,
10060,2013-12-30 00:00:00,,1401.0,,
10072,2005-12-22 00:00:00,,1019.0,,
10072,2005-12-22 12:00:00,,1019.0,,
10072,2011-03-08 12:00:00,,1017.0,,
10072,2013-03-15 12:00:00,,971.0,,
10072,2015-02-19 00:00:00,,664.0,,
10072,2016-03-22 00:00:00,,990.0,,
100975,1991-04-28 00:00:00,8.2,,,
100975,1992-01-30 00:00:00,,633.0,2.54,26.5
100975,1995-05-05 12:00:00,7.6,,,
100975,1996-05-01 00:00:00,,802.0,5.2,145.0
100975,1996-09-17 00:00:00,,638.0,7.6,80.0
100976,1991-04-28 00:00:00,7.8,,,
100976,1992-01-30 00:00:00,,689.0,0.72,-69.7
100976,1995-05-05 12:00:00,7.5,,,
100976,1996-05-01 00:00:00,,751.0,4.3,120.0
100976,1996-09-17 00:00:00,,772.0,4.6,81.0
100976,2010-02-15 12:00:00,7.51,750.0,0.0,324.0
100977,1991-04-28 00:00:00,7.5,,,
100977,1992-01-31 00:00:00,,761.0,1.32,80.4
100977,1995-05-05 13:00:00,7.5,,,
100977,1996-05-01 00:00:00,,1701.0,3.9,-80.0
100977,1996-09-17 00:00:00,,1287.0,3.0,80.0
100977,2010-02-15 13:00:00,7.41,2029.0,0.0,5.5
100978,1991-04-28 00:00:00,8.1,,,
100978,1992-01-31 00:00:00,,518.0,5.4,48.5
100978,1995-05-05 10:00:00,7.6,,,
100978,1996-05-01 00:00:00,,582.0,8.6,260.0
100978,1996-09-17 00:00:00,,555.0,11.2,79.0
100979,1991-04-28 00:00:00,8.1,,,
100979,1992-01-31 00:00:00,,1769.0,1.79,88.0
100979,1995-05-05 11:00:00,7.6,,,
100979,1996-05-01 00:00:00,,1807.0,4.4,250.0
100979,1996-09-17 00:00:00,,1428.0,7.6,77.0
100979,2010-02-15 15:00:00,7.62,1105.0,0.0,49.9
100980,1991-04-28 00:00:00,7.6,,,
100980,1992-01-31 00:00:00,,930.0,6.37,112.0
100980,1995-05-05 11:00:00,7.6,,,
100980,1996-05-01 00:00:00,,913.0,4.1,230.0
100980,1996-09-17 00:00:00,,724.0,8.4,75.0
101012,1978-05-29 00:00:00,7.82,,,
101012,1978-06-08 00:00:00,8.1,,,
101012,1985-06-26 00:00:00,7.8,,,
101012,1985-12-10 00:00:00,8.2,,,
101012,1986-04-08 00:00:00,8.1,,,
101012,1986-10-15 00:00:00,8.3,,,
101012,1987-03-11 00:00:00,8.0,,,
101012,1987-10-13 00:00:00,8.0,,,
101238,1988-12-05 00:00:00,,625.0,,
101238,1989-03-07 00:00:00,7.6,632.0,,
101238,1989-06-27 00:00:00,,570.0,,
101238,1989-09-18 00:00:00,,635.0,,
101238,1989-12-05 00:00:00,,446.0,,
101238,1990-03-29 00:00:00,8.0,602.0,,
101238,1990-06-05 00:00:00,,608.0,,
101238,1990-09-17 00:00:00,,546.0,,
101238,1990-12-03 00:00:00,,606.0,,
101238,1991-03-18 00:00:00,,617.0,,
101238,1991-06-24 00:00:00,,605.0,,
101238,1991-09-17 00:00:00,,606.0,,
101238,1991-12-10 00:00:00,,620.0,,
101238,1992-03-24 00:00:00,,589.0,,
101238,1992-06-02 00:00:00,,605.0,,
101238,1992-09-08 00:00:00,,584.0,,
101238,1992-12-08 00:00:00,,564.0,,
101238,1994-06-27 00:00:00,,634.0,,
101238,2008-06-10 16:00:00,7.6,687.0,7.82,133.0
101239,1975-11-20 00:00:00,7.95,,,
101239,1975-11-21 00:00:00,8.04,,,
101239,1975-11-21 01:00:00,8.08,,,
101239,1975-11-21 02:00:00,8.05,,,
101239,1975-11-27 00:00:00,8.21,,,
101239,1975-11-28 00:00:00,8.2,,,
101239,1975-11-28 01:00:00,8.18,,,
101239,1975-11-28 02:00:00,8.09,,,
101239,1975-11-28 03:00:00,7.84,,,
101239,1975-11-29 00:00:00,8.15,,,
101239,1975-11-29 01:00:00,7.8,,,
101239,1975-11-29 02:00:00,8.17,,,
101239,1975-11-30 00:00:00,8.25,,,
101239,1975-11-30 01:00:00,8.18,,,
101241,1987-09-16 00:00:00,,736.0,,
101241,1987-12-08 01:00:00,,776.0,,
101241,1988-03-29 00:00:00,7.6,603.0,,
101241,1988-06-07 00:00:00,,500.0,,
101241,1988-09-13 00:00:00,,687.0,,
101241,1988-12-05 00:00:00,,850.0,,
101241,1989-03-07 00:00:00,7.4,777.0,,
101241,1989-06-27 00:00:00,,680.0,,
101241,1989-09-18 00:00:00,,755.0,,
101241,1989-12-05 00:00:00,,600.0,,
101241,1990-03-29 00:00:00,7.5,706.0,,
101241,1990-06-05 00:00:00,,729.0,,
101241,1990-09-17 00:00:00,,634.0,,
101241,1990-12-03 00:00:00,,738.0,,
101241,1991-03-18 00:00:00,,752.0,,
101241,1991-06-24 00:00:00,,753.0,,
101241,1991-09-17 00:00:00,,750.0,,
101241,1991-12-10 00:00:00,,768.0,,
101241,1992-03-24 00:00:00,,729.0,,
101241,1992-06-02 00:00:00,,694.0,,
101241,1992-09-08 00:00:00,,710.0,,
101241,1992-12-08 00:00:00,,702.0,,
101241,1993-03-05 00:00:00,7.6,770.0,,
101241,1993-06-03 00:00:00,,662.0,,
101241,1994-09-05 00:00:00,,454.0,,
101241,1994-12-12 00:00:00,,410.0,,
101241,1995-03-06 00:00:00,,726.0,,
101241,1995-06-05 00:00:00,,841.0,,
101241,1995-12-04 00:00:00,,747.0,,
101241,1996-04-16 00:00:00,,0.0,,
101241,1996-06-03 00:00:00,,312.0,,
101241,1996-09-03 00:00:00,,507.0,,
101241,1996-12-09 00:00:00,,735.0,,
101241,1997-03-03 00:00:00,,616.0,,
101241,1997-06-02 00:00:00,,780.0,,
101241,1997-09-08 00:00:00,,726.0,,
101241,1998-03-02 00:00:00,,625.0,,
101241,1998-06-01 00:00:00,,750.0,,
101241,1998-08-31 00:00:00,,773.0,,
101241,1998-11-30 00:00:00,,576.0,,
101241,1999-03-01 00:00:00,,694.0,,
101241,1999-05-31 00:00:00,,580.0,,
101241,1999-08-30 00:00:00,,529.0,,
101241,1999-11-29 00:00:00,,333.0,,
101241,2000-03-06 00:00:00,,610.0,,
101241,2000-06-05 00:00:00,,294.0,,
101241,2000-09-04 01:00:00,,409.0,,
101241,2000-12-04 00:00:00,,220.0,,
101241,2001-01-01 00:00:00,8.05,,,
101241,2001-03-05 00:00:00,,312.0,,
101241,2001-09-03 00:00:00,,295.0,,
101241,2001-12-03 00:00:00,,369.0,,
101241,2002-03-04 00:00:00,,276.0,,
101241,2002-06-03 00:00:00,,662.0,,
101241,2002-09-02 00:00:00,,603.0,,
101241,2002-12-02 00:00:00,,351.0,,
101241,2003-03-03 00:00:00,,351.0,,
101241,2003-06-02 00:00:00,,1115.0,,
101241,2003-12-01 00:00:00,,571.0,,
101241,2004-05-31 12:00:00,,614.0,,
101241,2004-11-25 12:00:00,,773.0,,
101241,2005-03-01 12:00:00,,805.0,,
101241,2005-06-07 12:00:00,,920.0,,
101241,2005-09-05 12:00:00,,750.0,,
101241,2005-12-05 12:00:00,,860.0,,
101241,2006-03-07 04:00:00,,901.0,,
101241,2006-06-08 02:00:00,,683.0,,
101241,2006-09-04 11:00:00,,540.0,,
101241,2006-12-04 11:00:00,,746.0,,
101241,2007-03-05 10:00:00,,629.0,,
101241,2007-06-04 11:00:00,,516.0,,
101241,2007-12-03 18:00:00,,389.0,,
101241,2008-03-03 11:00:00,,589.0,,
101241,2008-06-03 12:00:00,,991.0,,
101241,2008-09-01 12:00:00,,470.0,,
101241,2008-09-08 12:00:00,7.6,660.0,0.0,42.0
101241,2008-12-01 12:00:00,,739.0,,
101241,2009-03-03 10:00:00,,687.0,,
101241,2009-06-01 12:00:00,,717.0,,
101241,2009-09-04 16:00:00,,645.0,,
101241,2009-12-01 11:00:00,,670.0,,
101241,2010-03-02 14:00:00,,760.0,,
101241,2010-06-01 14:00:00,,695.0,,
101241,2010-09-08 13:00:00,,640.0,,
101241,2010-12-07 11:00:00,,668.0,,
101241,2011-03-01 11:00:00,,694.0,,
101241,2011-06-06 11:00:00,,613.0,,
101241,2011-09-12 12:00:00,,654.0,,
101241,2011-12-12 13:00:00,,859.0,,
101241,2012-03-14 17:00:00,,870.0,,
101241,2012-06-12 09:00:00,,932.0,,
101241,2012-09-12 11:00:00,,914.0,,
101241,2012-12-11 12:00:00,,981.0,,
101241,2013-03-12 11:00:00,,1100.0,,
101241,2013-06-11 12:00:00,,1210.0,,
101241,2013-09-09 12:00:00,,1340.0,,
101241,2013-12-10 11:00:00,,1349.0,,
101241,2014-03-12 12:00:00,,1180.0,,
101241,2014-06-11 12:00:00,,1188.0,,
101241,2014-09-08 13:00:00,,1100.0,,
101241,2014-12-09 12:00:00,,849.0,,
101241,2015-03-10 13:00:00,,859.0,,
101241,2015-06-09 12:00:00,,840.0,,
101241,2015-09-07 12:00:00,,809.0,,
101241,2015-12-09 12:00:00,,823.0,,
101241,2016-03-09 11:00:00,,834.0,,
101241,2016-06-15 12:00:00,,743.0,,
101246,1981-11-03 00:00:00,7.9,,,
101246,2008-06-10 18:00:00,7.49,610.0,2.71,-22.0
101248,1983-05-24 00:00:00,6.6,,,
101248,1983-05-24 01:00:00,6.4,,,
101248,1983-05-24 02:00:00,6.5,,,
101248,1987-10-12 00:00:00,7.6,,,
101437,1988-12-12 00:00:00,7.6,,,
10169,2012-05-26 12:00:00,,2320.0,,
101708,1978-03-29 00:00:00,7.71,,,
101708,1985-12-10 00:00:00,8.1,,,
101708,1986-04-08 00:00:00,8.0,,,
101708,1986-10-15 00:00:00,8.0,,,
101708,1987-03-11 00:00:00,7.8,,,
101708,1987-10-13 00:00:00,8.4,,,
10185,2002-09-09 12:00:00,,1000.0,,
10185,2002-09-25 12:00:00,,1971.0,,
10185,2004-10-29 12:00:00,,3357.0,,
10185,2007-12-14 12:00:00,,3690.0,,
10185,2013-04-01 12:00:00,,3770.0,,
102388,1989-09-14 00:00:00,7.7,,,
102621,1987-09-02 00:00:00,8.0,,,
102621,1987-09-17 00:00:00,,1716.0,,
102621,1987-12-09 01:00:00,,1758.0,,
102621,1988-03-29 00:00:00,7.5,1438.0,,
102621,1988-06-15 00:00:00,,1400.0,,
102621,1988-09-15 00:00:00,,1701.0,,
102621,1988-12-07 00:00:00,,2000.0,,
102621,1989-03-08 00:00:00,7.2,1755.0,,
102621,1989-06-28 00:00:00,,1610.0,,
102621,1989-09-19 00:00:00,,1754.0,,
102621,1989-12-06 00:00:00,,1590.0,,
102621,1990-04-11 00:00:00,7.4,1763.0,,
102621,1990-06-06 00:00:00,,1768.0,,
102621,1990-09-18 00:00:00,,1508.0,,
102621,1990-12-04 00:00:00,,1907.0,,
102621,1991-03-19 00:00:00,,1887.0,,
102621,1991-06-25 00:00:00,,1968.0,,
102621,1991-09-18 00:00:00,,1712.0,,
102621,1991-12-11 00:00:00,,2000.0,,
102621,1992-03-25 00:00:00,,1861.0,,
102621,1992-06-03 00:00:00,,1830.0,,
102621,1992-09-09 00:00:00,,1642.0,,
102621,1992-12-09 00:00:00,,1677.0,,
102621,1993-03-04 00:00:00,7.6,1868.0,,
102621,1993-06-02 00:00:00,,1947.0,,
102621,1994-06-26 00:00:00,,1983.0,,
102621,1994-09-06 00:00:00,,1995.0,,
102621,1994-12-13 00:00:00,,1990.0,,
102621,1995-03-07 00:00:00,,1919.0,,
102621,1995-06-06 00:00:00,,1882.0,,
102621,1996-03-21 00:00:00,,1875.0,,
102621,1996-03-21 01:00:00,7.4,,,
102621,2008-06-10 17:00:00,7.31,1794.0,3.0,-20.0
10266,1998-03-01 12:00:00,,1290.0,,
10266,2001-04-21 12:00:00,,1183.0,,
10266,2004-12-20 12:00:00,,931.0,,
10266,2006-12-01 12:00:00,,1483.0,,
10266,2008-02-13 12:00:00,,1019.0,,
10266,2013-04-28 12:00:00,,1423.0,,
10266,2014-04-16 00:00:00,,1859.0,,
10266,2015-02-16 00:00:00,,2080.0,,
10277,1998-04-02 12:00:00,,1700.0,,
10277,2000-07-05 12:00:00,,1530.0,,
10277,2001-01-18 12:00:00,,1501.0,,
10277,2002-10-20 12:00:00,,1430.0,,
10277,2003-12-15 12:00:00,,1460.0,,
10277,2004-11-22 12:00:00,,1596.0,,
10277,2006-03-23 12:00:00,,1310.0,,
10277,2006-11-26 12:00:00,,1348.0,,
10277,2008-01-01 12:00:00,,1239.0,,
10277,2008-12-29 12:00:00,,1267.0,,
10277,2010-02-20 12:00:00,,1243.0,,
10277,2012-04-09 12:00:00,,1937.0,,
10277,2013-12-25 00:00:00,,1360.0,,
10277,2015-02-25 00:00:00,,1310.0,,
10282,1994-12-11 12:00:00,,2350.0,,
10282,1995-08-09 12:00:00,,1780.0,,
10282,1995-11-22 12:00:00,,2200.0,,
10282,1996-08-09 12:00:00,,2320.0,,
10282,1997-03-01 12:00:00,,2190.0,,
10282,1998-02-18 12:00:00,,2290.0,,
10282,1999-04-30 12:00:00,,2015.0,,
10282,2000-04-26 12:00:00,,2270.0,,
10282,2001-01-16 12:00:00,,2397.0,,
10282,2002-10-01 12:00:00,,2722.0,,
10282,2004-01-02 12:00:00,,2094.0,,
10282,2004-12-01 12:00:00,,2668.0,,
10282,2006-03-29 12:00:00,,2510.0,,
10282,2009-01-01 12:00:00,,2470.0,,
10282,2010-03-24 12:00:00,,2440.0,,
102827,1984-08-16 00:00:00,8.3,5000.0,,
102827,1984-11-13 00:00:00,7.0,,,
102827,1984-11-14 00:00:00,7.0,,,
102827,1986-07-17 00:00:00,8.1,,,
102827,1990-03-28 00:00:00,,4583.0,,
102827,1991-07-16 00:00:00,,4910.0,,
102827,2012-09-24 14:00:00,9.38,4680.0,,
102827,2018-01-29 11:00:00,9.49,4195.0,0.44,-225.0
102827,2018-10-22 13:00:00,9.58,3940.0,1.15,-202.0
102827,2019-10-21 10:00:00,9.56,4291.0,1.2,-264.8
102827,2020-10-27 11:00:00,,4425.0,1.11,-189.2
102827,2022-02-01 13:00:00,,4650.0,0.28,-244.0
102827,2022-11-24 13:00:00,,4710.0,0.8,-43.0
102827,2023-10-17 12:00:00,,4300.0,0.0,-62.0
102827,2024-10-16 11:00:00,,4297.0,4.36,-278.6
102828,1984-08-16 00:00:00,7.7,10667.0,,
102828,1986-07-17 00:00:00,7.8,,,
102828,1990-03-28 00:00:00,,9750.0,,
102828,1991-07-16 00:00:00,,3470.0,,
102828,2012-09-24 12:00:00,9.0,10000.0,,
102828,2018-01-29 13:00:00,8.0,3718.0,0.38,-202.0
102828,2018-10-22 10:00:00,7.89,3520.0,0.24,-273.0
102828,2020-10-27 16:00:00,,9685.0,0.24,-230.1
102828,2022-02-01 11:00:00,,8820.0,0.25,
102828,2022-11-24 11:00:00,,8910.0,0.1,0.0
102828,2023-10-17 10:00:00,,8410.0,0.11,-298.0
102829,1984-12-27 00:00:00,8.2,3833.0,,
102829,1990-03-28 00:00:00,,3917.0,,
102829,1991-07-16 00:00:00,,4000.0,,
102829,2012-09-24 16:00:00,7.51,4110.0,,
102829,2018-01-30 09:00:00,7.06,4000.0,0.31,13.9
102829,2018-10-22 15:00:00,7.13,3790.0,0.57,-15.8
102829,2019-10-21 12:00:00,7.09,4078.0,0.69,-33.1
102829,2020-10-27 13:00:00,,3946.0,0.6,-18.9
102829,2021-12-13 11:00:00,,4042.0,0.3,104.0
102829,2022-11-24 08:00:00,,4055.0,0.26,37.0
102829,2023-10-17 12:00:00,,3681.0,1.72,-43.8
102829,2024-10-16 09:00:00,,3848.0,4.41,101.2
102830,1984-09-13 00:00:00,7.9,,,
102830,1990-03-28 00:00:00,,392.0,,
102830,1991-07-16 00:00:00,,339.0,,
102831,1985-08-21 00:00:00,12.1,9500.0,,
102831,1990-03-28 00:00:00,,8833.0,,
102865,1972-05-05 00:00:00,7.5,,,
102865,1972-05-05 01:00:00,7.35,,,
102865,1972-05-16 00:00:00,6.33,,,
102865,1972-05-17 00:00:00,6.33,,,
102868,1987-01-29 00:00:00,8.3,,,
102868,1987-02-24 00:00:00,7.3,,,
102868,2009-08-26 21:00:00,,632.0,,
102868,2010-03-26 16:00:00,,695.0,,
102868,2010-05-03 09:00:00,,705.0,,
102868,2010-05-26 09:00:00,,685.0,,
102868,2010-06-30 13:00:00,,625.0,,
102868,2010-07-30 12:00:00,,685.0,,
102868,2011-01-27 12:00:00,,860.0,,
102868,2012-02-08 12:00:00,,695.0,,
102868,2012-06-15 08:00:00,,405.0,,
102868,2012-10-05 11:00:00,,650.0,,
102868,2013-01-15 12:00:00,,581.0,,
102868,2013-07-04 12:00:00,,230.0,,
102868,2014-01-20 12:00:00,,335.0,,
102869,1985-10-15 00:00:00,7.6,,,
102869,1985-10-15 01:00:00,6.9,,,
102873,1960-10-14 00:00:00,7.6,,,
102873,1987-05-07 00:00:00,7.2,,,
